archivo,relacion_fundamental_harmonicos
flute_G6_15_fortissimo_normal.mp3,0.40412718
flute_D7_025_fortissimo_normal.mp3,0.340558
flute_Ds7_025_fortissimo_normal.mp3,0.3879222
flute_D7_05_fortissimo_normal.mp3,0.3612272
flute_G6_long_fortissimo_normal.mp3,0.43567663
flute_D7_1_fortissimo_normal.mp3,0.34512225
flute_Ds7_05_fortissimo_normal.mp3,0.34535208
flute_D7_15_fortissimo_normal.mp3,0.33774906
